id,data_provider,country,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,event_date,problem
rcwales_34496,Repair Cafe Wales,GBR,Printer/scanner,25,Epson,,,End of life,Item too worn out,2025-03-08,epson printer not printing properly.
rcwales_34539,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,End of life,Item too worn out,2025-03-08,Sony Sound Bar - not working.
rcwales_34560,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Don't know,,,Fixed,,2025-03-08,A return fix. Spare part was recommended and has now been purchased. Changed customer supplied diode.
rcwales_34567,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,LG,,,Fixed,,2025-03-08,Tray stuck in part open position. CD stuck inside machine - label had partly come adrift.
rcwales_34585,Repair Cafe Wales,GBR,Tablet,30,Lenovo,,,Fixed,,2025-03-08,"Tablet - check no personal info left after reset. Reset tablet (Android) x2 - checked, all clean."
rcwales_34628,Repair Cafe Wales,GBR,Laptop,16,Asos,,,Fixed,,2025-03-08,what's wrong? fan.
rcwales_34629,Repair Cafe Wales,GBR,Desktop computer,4,HP,,,Fixed,,2025-03-08,can't get it in the internet. test ID setting at home.
rcwales_34785,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Fixed,,2025-03-08,"Printer has paper jam. Jammed paper removed, maintenance function run. Test copy good."
rcwales_34853,Repair Cafe Wales,GBR,Printer/scanner,25,Epson,,,Fixed,,2025-03-08,Printer head fault with ink not feeding through.
rcwales_36721,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Toshiba,,,End of life,Item too worn out,2025-03-08,power goes to the tv but it won't respond to the remote. backlight not working.
rcwales_9587,Repair Cafe Wales,GBR,Laptop,16,dell,,,Unknown,,2023-04-08,Sticky space key. Can use with additional keyboard.
rcwales_9577,Repair Cafe Wales,GBR,Mobile,19,Fairphone,,,Fixed,,2023-04-08,Needs new screen.
rcwales_9571,Repair Cafe Wales,GBR,Desktop computer,4,Lenovo,,,Fixed,,2023-04-08,Laptop screen not working.
rcwales_9593,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,JVC,,,Unknown,,2023-04-08,No sound when playing VHS bit.
rcwales_6249,Repair Cafe Wales,GBR,Games console,38,Wii,,,Unknown,,2022-05-08,Toddler stuck 3 cds in a wii.
rcwales_6250,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Unknown,,2022-05-08,Power supply.
rcwales_37804,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Unknown,,,End of life,Item too worn out,2025-05-08,2 battery chargers not working. Fixer advised to scrap chargers as not safe.
rcwales_6403,Repair Cafe Wales,GBR,Tablet,30,Amazon,,,Repairable,,2022-06-08,I don't know.
rcwales_6404,Repair Cafe Wales,GBR,Tablet,30,Samsung,,,Fixed,,2022-06-08,I don't know.
rcwales_6405,Repair Cafe Wales,GBR,Tablet,30,Amazon,,,Fixed,,2022-06-08,I don't know.
rcwales_10347,Repair Cafe Wales,GBR,Laptop,16,Laptop,,,Repairable,,2023-06-08,not booting.
rcwales_16016,Repair Cafe Wales,GBR,Flat screen,8,Digihome,,,Unknown,,2024-06-08,A white cloud spread across the screen. Now with lines as well.
rcwales_16032,Repair Cafe Wales,GBR,PC accessory,22,Samsung Galaxy Tab pen,,,End of life,No way to open product,2024-06-08,Nib is Brocken.
rcwales_16035,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2024-06-08,Hinge fell of and trouble in the screen. The glue should stabilise it.
rcwales_16047,Repair Cafe Wales,GBR,PC accessory,22,Asus,,,Fixed,,2024-06-08,Laptop cable...plastic coating coming away. Sleeved damaged area.
rcwales_16048,Repair Cafe Wales,GBR,Printer/scanner,25,HP,,,Fixed,,2024-06-08,Printer..has never worked since new. Requires new black ink. Paper obstruction removed.
rcwales_16053,Repair Cafe Wales,GBR,PC accessory,22,Unknown,,,Fixed,,2024-06-08,CD/DVD external player not working properly. Cleaned lens inside CD player. Customer returned later to confirm item was fixed.
rcwales_16054,Repair Cafe Wales,GBR,Flat screen,8,Samsung,,,End of life,Spare parts too expensive,2024-06-08,"TV won't turn on -broken fuse. Changed fuse, blew again faulty PSU."
rcwales_16055,Repair Cafe Wales,GBR,Laptop,16,Dell,,,Fixed,,2024-06-08,"Hinge broken causing screen not opening well. Re-stuck right hinge to screen frame, loosened hinges."
rcwales_16579,Repair Cafe Wales,GBR,Laptop,16,HP,,,Unknown,,2024-06-08,keyboard unit broken.
rcwales_10738,Repair Cafe Wales,GBR,Games console,38,Nitendo,,,Fixed,,2023-07-08,Batteries leaked.
rcwales_10762,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Halfords,,,End of life,No way to open product,2023-07-08,Cable broken.
rcwales_10749,Repair Cafe Wales,GBR,Flat screen,8,Unknown,,,Unknown,,2023-07-08,Stoped working.
rcwales_10751,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Fixed,,2023-07-08,Laptop won't open and close properly.
rcwales_10800,Repair Cafe Wales,GBR,Printer/scanner,25,Hp printer,,,Repairable,,2023-07-08,Ink error.
rcwales_10744,Repair Cafe Wales,GBR,Tablet,30,RCA,,,Fixed,,2023-07-08,Connection between tablet and keyboard has broken.
rcwales_10801,Repair Cafe Wales,GBR,Desktop computer,4,Amiga,,,End of life,Item too worn out,2023-07-08,Not powering on.
rcwales_10779,Repair Cafe Wales,GBR,Flat screen,8,Technika,,,End of life,Spare parts too expensive,2023-07-08,"Item buzzes, and DVD not working. Buzzing noise fixed. Replacement DVD drive too expensive. Beyond economic repair."
rcwales_11170,Repair Cafe Wales,GBR,Laptop,16,Hp probook,,,Fixed,,2023-08-08,The fan in the laptop doesn’t seem to be cooling things down.
rcwales_28694,Repair Cafe Wales,GBR,Tablet,30,HP,,,Fixed,,2024-08-08,Memory Gull Needs de-clogging ! 2GB Freed would Recommend UN installing software but I don't know what you need to do exactly !
rcwales_28936,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2024-08-08,N/A. No faults found.
rcwales_28938,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2024-08-08,N/A. No faults found.
rcwales_28942,Repair Cafe Wales,GBR,Desktop computer,4,Apple,,,Unknown,,2024-08-08,2 discs in disc drive on the right. Really sorry!
rcwales_28659,Repair Cafe Wales,GBR,Laptop,16,Asus,,,Repairable,,2024-09-08,Battery not connecting. More extensive work needed.
rcwales_28666,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,End of life,Item too worn out,2024-09-08,"CRT TV PLUGGED IN, HEARD POP, NOW DEAD."
rcwales_28932,Repair Cafe Wales,GBR,Laptop,16,Samsung,,,Fixed,,2024-09-08,N/A. No issues located.
rcwales_7222,Repair Cafe Wales,GBR,Laptop,16,Asus,,,Fixed,,2022-10-08,Key came off. Fixing may be bent out of alignment hence the slight wonk.
rcwales_7232,Repair Cafe Wales,GBR,PC accessory,22,Huawei / Three,,,Fixed,,2022-10-08,5G home broadband router - external aerial connector snapped off and needs to be soldered back on.
rcwales_7262,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Unknown,,2022-10-08,Won’t start.
rcwales_7265,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,End of life,Item too worn out,2022-10-08,"Problems with keyboard and screen. Advice provided on repair costs Inc screen, keyboard and trackpad buttons."
rcwales_7276,Repair Cafe Wales,GBR,Laptop,16,Apple,,,Repairable,,2022-10-08,Crack on MacBook bar. Needs a proprietary tool to gain access to the case.
rcwales_7277,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Minirig,,,Fixed,,2022-10-08,The power isn't working.
rcwales_11849,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Fixed,,2023-10-08,Cartridge stuck.
rcwales_29717,Repair Cafe Wales,GBR,Laptop,16,Acer,,,End of life,Repair information not available,2024-10-08,Won’t turn on.
rcwales_29722,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Tesco,,,Fixed,,2024-10-08,Pat testing. Pat tested Function tested All ok.
rcwales_7597,Repair Cafe Wales,GBR,Desktop computer,4,Acer,,,Fixed,,2022-11-08,Stuck graphics card.
rcwales_12261,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,breville,,,End of life,Spare parts not available,2023-11-08,A Breville 4 slice toaster - only 3 years old - 2 slices section has ceased to toast.
rcwales_30711,Repair Cafe Wales,GBR,Laptop,16,MSI,,,Fixed,,2024-11-08,Laptop not working ! Windows Rinstalled as Requested !
rcwales_30725,Repair Cafe Wales,GBR,Laptop,16,Np laptop,,,Fixed,,2024-11-08,Turns on but no image on the screen. Instead of replacing the screen have given the option to run the laptop through a monitor.
rcwales_30726,Repair Cafe Wales,GBR,Laptop,16,HP,,,Unknown,,2024-11-08,It is not working know but has worked before !
rcwales_31677,Repair Cafe Wales,GBR,Mobile,19,moto,,,Fixed,,2024-12-08,screws loose.
rcwales_32123,Repair Cafe Wales,GBR,Flat screen,8,Toshiba,,,Fixed,,2025-01-09,TV not working turns itself off. Couldn't find a problem.
rcwales_5783,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Worx,,,End of life,No way to open product,2022-02-09,Not charging the batteries.
rcwales_5785,Repair Cafe Wales,GBR,Laptop,16,Dell,,,End of life,Spare parts not available,2022-02-09,Broken screen. LCD screen avalbule but inverts not availability.
rcwales_13720,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,LG,,,End of life,Spare parts too expensive,2024-02-09,It wasn't turning on.
rcwales_33477,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Fixed,,2025-02-09,END COME OFF TV AERIAL.
rcwales_33482,Repair Cafe Wales,GBR,Games console,38,Unknown,,,Repairable,,2025-02-09,CHARGING PORT INWARDS.
rcwales_5955,Repair Cafe Wales,GBR,Tablet,30,Lanovo,,,End of life,Spare parts too expensive,2022-03-09,Won't power on.
rcwales_5957,Repair Cafe Wales,GBR,Laptop,16,Hp,,,End of life,Item too worn out,2022-03-09,Not turn on. Water damaged.
rcwales_14390,Repair Cafe Wales,GBR,Games console,38,Hy Pro,,,Repairable,,2024-03-09,Power cable broken.
rcwales_14407,Repair Cafe Wales,GBR,Laptop,16,Toshiba,,,Fixed,,2024-03-09,Software issue. Brilliant service.
rcwales_14451,Repair Cafe Wales,GBR,Battery/charger/adapter,2,BT-168D,,,Fixed,,2024-03-09,Battery charge reader - loose wire needs resoldering.
rcwales_14453,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Power Share,,,End of life,Item too worn out,2024-03-09,Battery charger not working. Cheaper to buy new battery pack than replace the cells.
rcwales_14463,Repair Cafe Wales,GBR,Printer/scanner,25,Printer,,,Fixed,,2024-03-09,Not working. Working.
rcwales_14477,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Repairable,,2024-03-09,TV sound working but no picture. Jamie has it in hand.
rcwales_34771,Repair Cafe Wales,GBR,Flat screen,8,panasonic,,,Fixed,,2025-03-09,intermittent switches off. dismantled and applled contact cleaner to power switch.
rcwales_6106,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,Repairable,,2022-04-09,Speaker not working on blue ray dvd.
rcwales_6124,Repair Cafe Wales,GBR,Flat screen,8,LG,,,Fixed,,2022-04-09,TV keeps turning off intermittently/after only short period watching. Reset TV to factory defaults and pointed owner towards idle settings/auto shutdown.
rcwales_6128,Repair Cafe Wales,GBR,Laptop,16,Apple,,,Unknown,,2022-04-09,Back light for laptop screen not working.
rcwales_6137,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Unknown,,2022-04-09,Some of the keys on the keypad stick and dont work.
rcwales_14934,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Logik,,,Fixed,,2024-04-09,PAT testing.
rcwales_14935,Repair Cafe Wales,GBR,Flat screen,8,Logik,,,Fixed,,2024-04-09,PAT testing.
rcwales_9939,Repair Cafe Wales,GBR,Laptop,16,Apple,,,Unknown,,2023-05-09,i pad doesn't work. Looks like something (battery?) pushing it apart.
rcwales_36461,Repair Cafe Wales,GBR,Battery/charger/adapter,2,LIION battery charger,,,Fixed,,2025-05-09,"Bike battery charger, dog chewed plug off it!"
rcwales_16079,Repair Cafe Wales,GBR,Battery/charger/adapter,2,hobby,,,Fixed,,2024-06-09,power battery not working.
rcwales_6584,Repair Cafe Wales,GBR,Laptop,16,Sony vaio,,,Fixed,,2022-07-09,Cannot connect to wifi.
rcwales_6594,Repair Cafe Wales,GBR,Mobile,19,sony experia,,,Fixed,,2022-07-09,cant forward sms messages.
rcwales_6604,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Fixed,,2022-07-09,Power fault.
rcwales_10813,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Unknown,,2023-07-09,Not working.
rcwales_38508,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Logik,,,Fixed,,2025-07-09,Watching tv and just went off.
rcwales_6762,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Yiboyuan,,,Fixed,,2022-08-09,Missing top prong.
rcwales_6763,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Jackery solar panel,,,Fixed,,2022-08-09,Not charging.
rcwales_28185,Repair Cafe Wales,GBR,Printer/scanner,25,No office jet,,,Fixed,,2024-08-09,Not sure. My friend says it’s not working I’ve brought it for him. Made a new part using a pair of tweaseres.
rcwales_11471,Repair Cafe Wales,GBR,Laptop,16,Laptop,,,Repairable,,2023-09-09,Laptop is not switching on.
rcwales_11524,Repair Cafe Wales,GBR,Games console,38,Nintendo,,,End of life,Spare parts too expensive,2023-09-09,Doesn't switch on.
rcwales_11522,Repair Cafe Wales,GBR,Laptop,16,HP,,,Repairable,,2023-09-09,Hardware issue.
rcwales_11509,Repair Cafe Wales,GBR,Flat screen,8,T4tec,,,Fixed,,2023-09-09,Pat tested.
rcwales_11498,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Panasonic,,,End of life,No way to open product,2023-09-09,Charging lead does not charge the item.
rcwales_11493,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2023-09-09,"laptop not responding. Removed potential conflict with network adapter software, resolved network connections."
rcwales_11503,Repair Cafe Wales,GBR,Printer/scanner,25,Unknown,,,Fixed,,2023-09-09,not printing since changed catridge for first time. Ink light constantly on red.
rcwales_7299,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,Unknown,,2022-10-09,Tv will not turn on.
rcwales_7302,Repair Cafe Wales,GBR,Games console,38,Sony,,,Fixed,,2022-10-09,Broken.
rcwales_7318,Repair Cafe Wales,GBR,Printer/scanner,25,HP,,,Fixed,,2022-10-09,The printer had been left standing for quite some time. Not printing.
rcwales_30749,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Einhell /generic,,,Fixed,,2024-11-09,Led panel needs soldering for spotlight.
rcwales_30752,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Panasonic,,,End of life,Item too worn out,2024-11-09,Just gave up the ghost last night. Electrical fault.
rcwales_30763,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,VR controller,,,Unknown,,2024-11-09,"Hit my VR controller on a wall, ring broke, one of the wires snapped, doesn’t work."
rcwales_30764,Repair Cafe Wales,GBR,Tablet,30,Ipad,,,Repairable,,2024-11-09,Looping apple icon prevents access to all functions.
rcwales_30841,Repair Cafe Wales,GBR,Printer/scanner,25,Unknown,,,Fixed,,2024-11-09,Broken plug pin - new plug needed. Plug changed.
rcwales_30905,Repair Cafe Wales,GBR,Tablet,30,Apple,,,Fixed,,2024-11-09,iPad with cable snapped off in the charging port. Removed foreign part from charging port + tested ok (5V lamp).
rcwales_31072,Repair Cafe Wales,GBR,Games console,38,Unknown,,,Repairable,,2024-11-09,Not working.
rcwales_8000,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Rohs,,,Repairable,,2022-12-09,Charging ports on speakers and light.
rcwales_12852,Repair Cafe Wales,GBR,Laptop,16,ASUS,,,Fixed,,2023-12-09,back panel needs to be replaced.
rcwales_12862,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Panasonic,,,Unknown,,2023-12-09,DVD blue ray player which starts and then stops.
rcwales_12878,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Fixed,,2023-12-09,Turns off.
rcwales_12883,Repair Cafe Wales,GBR,Printer/scanner,25,Printer,,,End of life,Repair information not available,2023-12-09,Stopped after cartridge change.
rcwales_12884,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Panasonic,,,End of life,Item too worn out,2023-12-09,No power. Mechanism made of plastic. Has jumped sequence. Plastic is brittle. Damaged tooth in gearing.
rcwales_12894,Repair Cafe Wales,GBR,Printer/scanner,25,Printer,,,End of life,Spare parts not available,2023-12-09,Fit new print head.
rcwales_12911,Repair Cafe Wales,GBR,Printer/scanner,25,Cannon,,,Fixed,,2023-12-09,Canonn printer - wheels on paper feed not working. Printer to be brought back with laptop to test.
rcwales_12960,Repair Cafe Wales,GBR,Flat screen,8,LG,,,End of life,Item too worn out,2023-12-09,no power. Beyond economic repair.
rcwales_12963,Repair Cafe Wales,GBR,Flat screen,8,Samsung,,,Repairable,,2023-12-09,Screen barely working - sound disappeared.
rcwales_8681,Repair Cafe Wales,GBR,Laptop,16,Lanovo,,,Fixed,,2023-02-10,"computer hack, printing problem."
rcwales_13737,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Repairable,,2024-02-10,Keyboard not working.
rcwales_13745,Repair Cafe Wales,GBR,Desktop computer,4,HP,,,Repairable,,2024-02-10,Not working.
rcwales_13762,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Arris,,,Fixed,,2024-02-10,Free sat box requiring new hard drive.
rcwales_13793,Repair Cafe Wales,GBR,Laptop,16,HP,,,Repairable,,2024-02-10,"Screen not working. Negated CMOS and RAM, screen appears to have stopped working."
rcwales_13829,Repair Cafe Wales,GBR,PC accessory,22,Unknown,,,Fixed,,2024-02-10,PAT testing needed.
rcwales_13839,Repair Cafe Wales,GBR,Flat screen,8,Freeview,,,Fixed,,2024-02-10,"Not working. Removed covers, cleaned and re-seated internal connections. Customer to test, could be PSU."
rcwales_33457,Repair Cafe Wales,GBR,Flat screen,8,Lenovo,,,End of life,Spare parts too expensive,2025-02-10,White out screen.
rcwales_14499,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Unknown,,2024-03-10,Very poor printing - misses lines and blocks of text. May respond better to a professional clean.
rcwales_14502,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,blaupunkt,,,Unknown,,2024-03-10,no power.
rcwales_14950,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Fixed,,2024-04-10,Volume control not working. Reset softwear Power and volume down.
rcwales_36567,Repair Cafe Wales,GBR,Battery/charger/adapter,2,BT,,,Repairable,,2025-05-10,Charger not working. Tested charger - no voltage delivered.
rcwales_36599,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Toshiba,,,Fixed,,2025-05-10,Toshiba TV - light comes on but no screen. Some procedural difficulty in turning 'on' - OK now/resolved.
rcwales_36635,Repair Cafe Wales,GBR,Laptop,16,Dell,,,Repairable,,2025-05-10,problem-unsure. would take too long at the repair cafe.
rcwales_36643,Repair Cafe Wales,GBR,Mobile,19,motorola,,,Fixed,,2025-05-10,can't download a pdf.
rcwales_36655,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Husqvarna,,,End of life,Repair information not available,2025-05-10,Not charging batteries. Appears to be dead. No output. Internal fuse intact.
rcwales_37697,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Repairable,,2025-05-10,Not sure.
